Lake;Transect_ID;Date;Diver;Position;Sampling_ID;Latitude;Longitude;Cloud_cover;Start_time;Segment;LeGi_Health;LeGi_Infected;Cyp_Health;Cyp_Infected;MiDo_Health;MiDo_Infected;AmRu_Health;AmRu_Infected;PeFl_Health;PeFl_Infected;Silt;Sand;Rock;Metric_block;Macrophyte;Mean_depth;Trunk;Temperature;Conductivity;DO;Turbidity;pH;TOC;TN;TP
Tracy;TRAC1;05/08/2022;NA;NA;TRAC1_NA;45°55.521';74°04.035';20;11:10;20 - 30 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.0;71.1;8.31;0.08;6.45;3.310;272.39;4.822
Tracy;TRAC1;05/08/2022;NA;NA;TRAC1_NA;45°55.521';74°04.035';20;11:10;30 - 40 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.0;71.1;8.31;0.08;6.45;3.310;272.39;4.822
Tracy;TRAC1;05/08/2022;NA;NA;TRAC1_NA;45°55.521';74°04.035';20;11:10;40 - 50 m ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.0;71.1;8.31;0.08;6.45;3.310;272.39;4.822
Tracy;TRAC2;05/08/2022;NA;NA;TRAC2_NA;45°55.690';74°03.833';20;11:18;0 - 10 m ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.1;72.9;8.24;0.03;6.35;3.870;467.33;8.6231
Tracy;TRAC2;05/08/2022;NA;NA;TRAC2_NA;45°55.690';74°03.833';20;11:18;10 - 20 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.1;72.9;8.24;0.03;6.35;3.870;467.33;8.6231
Tracy;TRAC2;05/08/2022;NA;NA;TRAC2_NA;45°55.690';74°03.833';20;11:18;20 - 30 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.1;72.9;8.24;0.03;6.35;3.870;467.33;8.6231
Tracy;TRAC2;05/08/2022;NA;NA;TRAC2_NA;45°55.690';74°03.833';20;11:18;30 - 40 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.1;72.9;8.24;0.03;6.35;3.870;467.33;8.6231
Tracy;TRAC2;05/08/2022;NA;NA;TRAC2_NA;45°55.690';74°03.833';20;11:18;40 - 50 m ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.1;72.9;8.24;0.03;6.35;3.870;467.33;8.6231
Triton;TRIT1;10/08/2022;Louis-Philippe;Littoral;TRIT1_Littoral;45°59.298';74°00.457';70;13:15;0 - 10 m ;61;0;0;0;0;0;0;0;0;0;98;0;0;2;90;40;0;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Louis-Philippe;Littoral;TRIT1_Littoral;45°59.298';74°00.457';70;13:18;10 - 20 m;88;0;0;0;0;0;0;0;0;0;100;0;0;0;90;80;1;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Louis-Philippe;Littoral;TRIT1_Littoral;45°59.298';74°00.457';70;13:21;20 - 30 m;117;0;0;0;0;0;0;0;0;0;100;0;0;0;80;70;1;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Louis-Philippe;Littoral;TRIT1_Littoral;45°59.298';74°00.457';70;13:24;30 - 40 m;83;0;0;0;0;0;0;0;0;0;100;0;0;0;80;80;8;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Louis-Philippe;Littoral;TRIT1_Littoral;45°59.298';74°00.457';70;13:27;40 - 50 m ;30;0;0;0;0;0;0;0;0;0;100;0;0;0;75;70;10;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Charles;Pelagic;TRIT1_Pelagic;45°59.298';74°00.457';70;13:15;0 - 10 m ;146;0;0;0;0;0;0;0;0;0;90;0;0;10;40;180;1;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Charles;Pelagic;TRIT1_Pelagic;45°59.298';74°00.457';70;13:18;10 - 20 m;0;0;1;0;0;0;0;0;0;0;100;0;0;0;40;185;1;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Charles;Pelagic;TRIT1_Pelagic;45°59.298';74°00.457';70;13:21;20 - 30 m;1;0;0;0;0;0;0;0;0;0;100;0;0;0;25;190;1;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Charles;Pelagic;TRIT1_Pelagic;45°59.298';74°00.457';70;13:24;30 - 40 m;4;0;0;0;0;0;0;0;0;0;100;0;0;0;25;190;2;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Charles;Pelagic;TRIT1_Pelagic;45°59.298';74°00.457';70;13:27;40 - 50 m ;8;0;0;0;0;0;0;0;0;0;100;0;0;0;30;200;2;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT2;10/08/2022;Lea;Littoral;TRIT2_Littoral;45°59.296';74°00.456';60;13:18;0 - 10 m ;2;0;0;0;0;0;0;0;0;0;85;0;0;15;30;150;30;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Lea;Littoral;TRIT2_Littoral;45°59.296';74°00.456';60;13:21;10 - 20 m;1;0;0;0;0;0;0;0;0;0;85;0;0;15;20;100;14;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Lea;Littoral;TRIT2_Littoral;45°59.296';74°00.456';60;13:24;20 - 30 m;40;0;0;0;0;0;0;0;0;0;50;0;45;5;10;100;25;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Lea;Littoral;TRIT2_Littoral;45°59.296';74°00.456';60;13:27;30 - 40 m;11;0;0;0;0;0;0;0;0;0;100;0;0;0;15;50;30;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Lea;Littoral;TRIT2_Littoral;45°59.296';74°00.456';60;13:30;40 - 50 m ;2;0;0;0;0;0;0;0;0;0;100;0;0;0;95;40;11;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Juliane;Pelagic;TRIT2_Pelagic;45°59.296';74°00.456';60;13:18;0 - 10 m ;1;0;0;0;0;0;0;0;0;0;100;0;0;0;10;170;6;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Juliane;Pelagic;TRIT2_Pelagic;45°59.296';74°00.456';60;13:21;10 - 20 m;4;0;0;0;0;0;0;0;0;0;100;0;0;0;40;150;16;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Juliane;Pelagic;TRIT2_Pelagic;45°59.296';74°00.456';60;13:24;20 - 30 m;101;0;0;0;0;0;0;0;0;0;100;0;0;0;30;200;20;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Juliane;Pelagic;TRIT2_Pelagic;45°59.296';74°00.456';60;13:27;30 - 40 m;0;0;0;0;0;0;0;0;0;0;100;0;0;0;70;150;7;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Juliane;Pelagic;TRIT2_Pelagic;45°59.296';74°00.456';60;13:30;40 - 50 m ;149;0;0;0;0;0;0;0;0;0;95;0;0;5;90;100;7;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
